Comment ID,comment,sentiment
19585,Excellent quality.,Positive
19586,"Very helpful, thanks!",Positive
19587,Superb content!,Positive
19588,Superb content!,Positive
19589,I neither liked nor disliked it.,Neutral
19590,I'm disappointed.,Negative
19591,Waste of time.,Negative
19592,Really appreciate this.,Positive
19593,"Fine, I guess.",Neutral
19594,Excellent quality.,Positive
19595,Not helpful at all.,Negative
19596,Really bad.,Negative
19597,I'm disappointed.,Negative
19598,"Very helpful, thanks!",Positive
19599,Just average.,Neutral
19600,Superb content!,Positive
19601,Not helpful at all.,Negative
19602,Great explanation!,Positive
19603,Really appreciate this.,Positive
19604,Worst experience ever.,Negative
19605,I hated it.,Negative
19606,Very poor explanation.,Negative
19607,This made my day better.,Positive
19608,Neutral feelings about this.,Neutral
19609,I absolutely loved this!,Positive
19610,Worst experience ever.,Negative
19611,Brilliant work!,Positive
19612,I neither liked nor disliked it.,Neutral
19613,Really bad.,Negative
19614,It's okay.,Neutral
19615,Highly recommended!,Positive
19616,I hated it.,Negative
19617,It’s alright.,Neutral
19618,So-so experience.,Neutral
19619,So-so experience.,Neutral
19620,This is terrible.,Negative
19621,I neither liked nor disliked it.,Neutral
19622,Worst experience ever.,Negative
19623,This was amazing!,Positive
19624,Great explanation!,Positive
19625,Would not recommend.,Negative
19626,Completely useless.,Negative
19627,This was amazing!,Positive
19628,Superb content!,Positive
19629,Really bad.,Negative
19630,"Very helpful, thanks!",Positive
19631,This is terrible.,Negative
19632,"Very helpful, thanks!",Positive
19633,Great explanation!,Positive
19634,Just average.,Neutral
19635,"Very helpful, thanks!",Positive
19636,Brilliant work!,Positive
19637,Waste of time.,Negative
19638,Really appreciate this.,Positive
19639,Nothing special.,Neutral
19640,Very poor explanation.,Negative
19641,It’s decent.,Neutral
19642,Completely useless.,Negative
19643,Would not recommend.,Negative
19644,Neutral feelings about this.,Neutral
19645,I neither liked nor disliked it.,Neutral
19646,Waste of time.,Negative
19647,I absolutely loved this!,Positive
19648,It's okay.,Neutral
19649,This was amazing!,Positive
19650,Highly recommended!,Positive
19651,Completely useless.,Negative
19652,Not helpful at all.,Negative
19653,Great explanation!,Positive
19654,I neither liked nor disliked it.,Neutral
19655,Completely useless.,Negative
19656,"Could be better, could be worse.",Neutral
19657,Really appreciate this.,Positive
19658,Neutral feelings about this.,Neutral
19659,"Fine, I guess.",Neutral
19660,Really appreciate this.,Positive
19661,So-so experience.,Neutral
19662,I hated it.,Negative
19663,Really appreciate this.,Positive
19664,Really bad.,Negative
19665,This was amazing!,Positive
19666,It's okay.,Neutral
19667,Great explanation!,Positive
19668,Very poor explanation.,Negative
19669,Very poor explanation.,Negative
19670,I hated it.,Negative
19671,Not helpful at all.,Negative
19672,It’s decent.,Neutral
19673,This is terrible.,Negative
19674,Superb content!,Positive
19675,Great explanation!,Positive
19676,Waste of time.,Negative
19677,Brilliant work!,Positive
19678,Very poor explanation.,Negative
19679,Waste of time.,Negative
19680,Superb content!,Positive
19681,Not helpful at all.,Negative
19682,Not helpful at all.,Negative
19683,Neutral feelings about this.,Neutral
19684,Completely useless.,Negative
19685,This made my day better.,Positive
19686,Waste of time.,Negative
19687,Superb content!,Positive
19688,I absolutely loved this!,Positive
19689,Very poor explanation.,Negative
19690,Very poor explanation.,Negative
19691,Just average.,Neutral
19692,This was amazing!,Positive
19693,Would not recommend.,Negative
19694,I absolutely loved this!,Positive
19695,Nothing special.,Neutral
19696,This made my day better.,Positive
19697,Very poor explanation.,Negative
19698,Highly recommended!,Positive
19699,Really appreciate this.,Positive
19700,Brilliant work!,Positive
19701,It’s decent.,Neutral
19702,Nothing special.,Neutral
19703,"Very helpful, thanks!",Positive
19704,This made my day better.,Positive
19705,Would not recommend.,Negative
19706,"Fine, I guess.",Neutral
19707,Just average.,Neutral
19708,Great explanation!,Positive
19709,I absolutely loved this!,Positive
19710,Neutral feelings about this.,Neutral
19711,"Could be better, could be worse.",Neutral
19712,This was amazing!,Positive
19713,"Fine, I guess.",Neutral
19714,I neither liked nor disliked it.,Neutral
19715,This made my day better.,Positive
19716,Not helpful at all.,Negative
19717,It’s alright.,Neutral
19718,I'm disappointed.,Negative
19719,Not helpful at all.,Negative
19720,Not helpful at all.,Negative
19721,Brilliant work!,Positive
19722,Waste of time.,Negative
19723,I hated it.,Negative
19724,Highly recommended!,Positive
19725,I neither liked nor disliked it.,Neutral
19726,I neither liked nor disliked it.,Neutral
19727,"Fine, I guess.",Neutral
19728,I hated it.,Negative
19729,"Very helpful, thanks!",Positive
19730,I neither liked nor disliked it.,Neutral
19731,"Very helpful, thanks!",Positive
19732,Excellent quality.,Positive
19733,Completely useless.,Negative
19734,Just average.,Neutral
19735,Highly recommended!,Positive
19736,Excellent quality.,Positive
19737,Excellent quality.,Positive
19738,Great explanation!,Positive
19739,Very poor explanation.,Negative
19740,Not helpful at all.,Negative
19741,Very poor explanation.,Negative
19742,Really bad.,Negative
19743,Would not recommend.,Negative
19744,Waste of time.,Negative
19745,I'm disappointed.,Negative
19746,Excellent quality.,Positive
19747,It’s decent.,Neutral
19748,Just average.,Neutral
19749,Excellent quality.,Positive
19750,"Very helpful, thanks!",Positive
19751,This was amazing!,Positive
19752,"Fine, I guess.",Neutral
19753,Highly recommended!,Positive
19754,"Could be better, could be worse.",Neutral
19755,Very poor explanation.,Negative
19756,"Could be better, could be worse.",Neutral
19757,Completely useless.,Negative
19758,Really appreciate this.,Positive
19759,Nothing special.,Neutral
19760,Very poor explanation.,Negative
19761,"Very helpful, thanks!",Positive
19762,Just average.,Neutral
19763,Great explanation!,Positive
19764,It’s decent.,Neutral
19765,"Very helpful, thanks!",Positive
19766,It’s alright.,Neutral
19767,It’s alright.,Neutral
19768,Great explanation!,Positive
19769,Highly recommended!,Positive
19770,Very poor explanation.,Negative
19771,Neutral feelings about this.,Neutral
19772,Great explanation!,Positive
19773,Just average.,Neutral
19774,Completely useless.,Negative
19775,Completely useless.,Negative
19776,So-so experience.,Neutral
19777,"Could be better, could be worse.",Neutral
19778,Really appreciate this.,Positive
19779,Neutral feelings about this.,Neutral
19780,This made my day better.,Positive
19781,It’s decent.,Neutral
19782,It's okay.,Neutral
19783,It’s decent.,Neutral
19784,This made my day better.,Positive
19785,This made my day better.,Positive
19786,Really appreciate this.,Positive
19787,This was amazing!,Positive
19788,This is terrible.,Negative
19789,I neither liked nor disliked it.,Neutral
19790,Waste of time.,Negative
19791,"Very helpful, thanks!",Positive
19792,Great explanation!,Positive
19793,This was amazing!,Positive
19794,Superb content!,Positive
19795,It’s alright.,Neutral
19796,Just average.,Neutral
19797,This was amazing!,Positive
19798,It’s decent.,Neutral
19799,Nothing special.,Neutral
19800,Great explanation!,Positive
19801,Great explanation!,Positive
19802,Highly recommended!,Positive
19803,"Fine, I guess.",Neutral
19804,Completely useless.,Negative
19805,"Very helpful, thanks!",Positive
19806,This is terrible.,Negative
19807,This was amazing!,Positive
19808,I neither liked nor disliked it.,Neutral
19809,This was amazing!,Positive
19810,So-so experience.,Neutral
19811,Completely useless.,Negative
19812,Would not recommend.,Negative
19813,Really appreciate this.,Positive
19814,Brilliant work!,Positive
19815,Just average.,Neutral
19816,Would not recommend.,Negative
19817,It’s decent.,Neutral
19818,I hated it.,Negative
19819,Superb content!,Positive
19820,Great explanation!,Positive
19821,I'm disappointed.,Negative
19822,"Fine, I guess.",Neutral
19823,"Fine, I guess.",Neutral
19824,Great explanation!,Positive
19825,Really appreciate this.,Positive
19826,Excellent quality.,Positive
19827,Completely useless.,Negative
19828,This made my day better.,Positive
19829,It's okay.,Neutral
19830,Brilliant work!,Positive
19831,So-so experience.,Neutral
19832,Great explanation!,Positive
19833,Superb content!,Positive
19834,Very poor explanation.,Negative
19835,Superb content!,Positive
19836,Very poor explanation.,Negative
19837,Superb content!,Positive
19838,Nothing special.,Neutral
19839,Would not recommend.,Negative
19840,This was amazing!,Positive
19841,This was amazing!,Positive
19842,Not helpful at all.,Negative
19843,Great explanation!,Positive
19844,Would not recommend.,Negative
19845,Not helpful at all.,Negative
19846,Great explanation!,Positive
19847,It’s alright.,Neutral
19848,Not helpful at all.,Negative
19849,Brilliant work!,Positive
19850,"Very helpful, thanks!",Positive
19851,It's okay.,Neutral
19852,Really appreciate this.,Positive
19853,This was amazing!,Positive
19854,Just average.,Neutral
19855,I neither liked nor disliked it.,Neutral
19856,So-so experience.,Neutral
19857,Neutral feelings about this.,Neutral
19858,This is terrible.,Negative
19859,So-so experience.,Neutral
19860,Neutral feelings about this.,Neutral
19861,It’s decent.,Neutral
19862,Would not recommend.,Negative
19863,Completely useless.,Negative
19864,I absolutely loved this!,Positive
19865,I hated it.,Negative
19866,Would not recommend.,Negative
19867,"Could be better, could be worse.",Neutral
19868,Really appreciate this.,Positive
19869,This was amazing!,Positive
19870,Great explanation!,Positive
19871,So-so experience.,Neutral
19872,I neither liked nor disliked it.,Neutral
19873,This made my day better.,Positive
19874,Waste of time.,Negative
19875,"Very helpful, thanks!",Positive
19876,Brilliant work!,Positive
19877,It’s alright.,Neutral
19878,So-so experience.,Neutral
19879,Really appreciate this.,Positive
19880,"Very helpful, thanks!",Positive
19881,Superb content!,Positive
19882,I neither liked nor disliked it.,Neutral
19883,This was amazing!,Positive
19884,Very poor explanation.,Negative
19885,It’s decent.,Neutral
19886,This was amazing!,Positive
19887,Really appreciate this.,Positive
19888,I hated it.,Negative
19889,Brilliant work!,Positive
19890,This made my day better.,Positive
19891,Just average.,Neutral
19892,This made my day better.,Positive
19893,Really appreciate this.,Positive
19894,Not helpful at all.,Negative
19895,Excellent quality.,Positive
19896,Excellent quality.,Positive
19897,Waste of time.,Negative
19898,"Fine, I guess.",Neutral
19899,"Very helpful, thanks!",Positive
19900,Neutral feelings about this.,Neutral
19901,I neither liked nor disliked it.,Neutral
19902,I'm disappointed.,Negative
19903,Waste of time.,Negative
19904,This is terrible.,Negative
19905,Neutral feelings about this.,Neutral
19906,Very poor explanation.,Negative
19907,Highly recommended!,Positive
19908,Really appreciate this.,Positive
19909,Just average.,Neutral
19910,Not helpful at all.,Negative
19911,Highly recommended!,Positive
19912,"Fine, I guess.",Neutral
19913,Very poor explanation.,Negative
19914,Nothing special.,Neutral
19915,Completely useless.,Negative
19916,Neutral feelings about this.,Neutral
19917,Completely useless.,Negative
19918,"Very helpful, thanks!",Positive
19919,Not helpful at all.,Negative
19920,Worst experience ever.,Negative
19921,Would not recommend.,Negative
19922,This is terrible.,Negative
19923,Completely useless.,Negative
19924,Great explanation!,Positive
19925,Not helpful at all.,Negative
19926,"Very helpful, thanks!",Positive
19927,I neither liked nor disliked it.,Neutral
19928,Brilliant work!,Positive
19929,I neither liked nor disliked it.,Neutral
19930,This is terrible.,Negative
19931,This made my day better.,Positive
19932,Really appreciate this.,Positive
19933,Worst experience ever.,Negative
19934,Worst experience ever.,Negative
19935,Highly recommended!,Positive
19936,Just average.,Neutral
19937,This made my day better.,Positive
19938,Very poor explanation.,Negative
